user_id,month,Calls Made,Minutes Spent,Mb Used,Messages Sent,plan
1338,August,56.0,379.0,14470.470000000003,,surf
1338,December,76.0,471.0,22838.110000000008,,surf
1338,November,95.0,786.0,11790.830000000002,,surf
1338,October,86.0,645.0,15471.34,,surf
1338,September,95.0,599.0,17778.670000000002,,surf
1339,August,6.0,41.0,3202.36,76.0,surf
1339,December,3.0,17.0,3244.7100000000005,86.0,surf
1339,July,5.0,31.0,3718.1899999999996,78.0,surf
1339,June,4.0,30.0,4385.16,71.0,surf
1339,May,2.0,25.0,3306.58,59.0,surf
1339,November,1.0,10.0,3762.3799999999997,74.0,surf
1339,October,2.0,34.0,2621.5,74.0,surf
1339,September,1.0,2.0,3912.8700000000003,90.0,surf
1340,August,8.0,46.0,,8.0,surf
1340,December,80.0,526.0,1698.18,66.0,surf
1340,November,95.0,655.0,951.91,49.0,surf
1340,October,70.0,441.0,,62.0,surf
1340,September,82.0,522.0,1206.47,65.0,surf
1341,December,111.0,674.0,24142.4,70.0,surf
1341,November,91.0,690.0,22828.85000000001,75.0,surf
1341,October,65.0,488.0,10692.229999999998,44.0,surf
1342,December,65.0,519.0,10998.39,7.0,surf
1343,August,19.0,115.0,6755.25,38.0,surf
1343,December,63.0,476.0,20502.940000000002,115.0,surf
1343,November,63.0,424.0,16400.25,134.0,surf
1343,October,59.0,450.0,25146.93,137.0,surf
1343,September,63.0,439.0,15977.470000000003,104.0,surf
1344,December,6.0,42.0,4054.01,14.0,surf
1345,December,80.0,594.0,10821.749999999998,20.0,surf
1345,November,81.0,483.0,8975.99,13.0,surf
1345,October,25.0,200.0,7134.829999999998,3.0,surf
1346,April,10.0,66.0,3755.72,9.0,ultimate
1346,August,48.0,363.0,18292.01,60.0,ultimate
1346,December,52.0,345.0,19142.639999999992,66.0,ultimate
1346,July,45.0,436.0,18018.920000000002,44.0,ultimate
1346,June,41.0,306.0,19357.52,54.0,ultimate
1346,May,33.0,250.0,17788.609999999997,53.0,ultimate
1346,November,45.0,249.0,19625.679999999997,61.0,ultimate
1346,October,74.0,461.0,18522.150000000005,57.0,ultimate
1346,September,50.0,416.0,18006.84000000001,61.0,ultimate
1347,August,75.0,526.0,20203.260000000006,85.0,ultimate
1347,December,57.0,412.0,19117.2,71.0,ultimate
1347,July,3.0,24.0,522.18,3.0,ultimate
1347,November,62.0,425.0,23007.189999999995,71.0,ultimate
1347,October,54.0,420.0,21673.949999999997,73.0,ultimate
1347,September,73.0,490.0,13229.050000000001,69.0,ultimate
1348,December,83.0,779.0,13790.03,56.0,surf
1348,November,94.0,757.0,13081.879999999997,39.0,surf
1348,October,76.0,530.0,14708.01,47.0,surf
1349,December,,,13039.91,61.0,surf
1349,November,,,17128.26,72.0,surf
1349,October,,,13093.550000000003,76.0,surf
1350,December,91.0,703.0,23837.95,7.0,surf
1350,November,23.0,179.0,4673.009999999999,3.0,surf
1351,December,14.0,121.0,25367.78,19.0,ultimate
1351,November,27.0,135.0,23475.940000000002,18.0,ultimate
1351,October,7.0,51.0,4823.989999999999,2.0,ultimate
1352,December,95.0,679.0,17506.18,37.0,ultimate
1352,November,98.0,692.0,11790.110000000002,49.0,ultimate
1352,October,103.0,618.0,16150.110000000002,42.0,ultimate
1352,September,84.0,602.0,13135.199999999999,29.0,ultimate
1353,August,53.0,341.0,22103.10999999999,,surf
1353,December,56.0,364.0,11757.239999999998,,surf
1353,July,60.0,389.0,18882.970000000005,,surf
1353,June,52.0,419.0,11831.380000000001,,surf
1353,May,15.0,97.0,4799.349999999999,,surf
1353,November,52.0,309.0,17435.699999999997,,surf
1353,October,60.0,497.0,17800.199999999997,,surf
1353,September,60.0,444.0,12464.66,,surf
1354,August,26.0,182.0,4191.780000000001,8.0,ultimate
1354,December,89.0,544.0,18576.390000000003,44.0,ultimate
1354,November,74.0,511.0,14823.280000000002,29.0,ultimate
1354,October,72.0,499.0,17329.45,35.0,ultimate
1354,September,68.0,462.0,16230.359999999995,39.0,ultimate
1355,December,90.0,582.0,20128.09,91.0,surf
1355,November,83.0,612.0,14055.3,100.0,surf
1355,October,56.0,474.0,14624.160000000002,91.0,surf
1356,December,31.0,226.0,20225.01,37.0,surf
1356,November,34.0,184.0,16053.369999999999,25.0,surf
1356,October,25.0,201.0,21034.879999999997,37.0,surf
1356,September,6.0,45.0,8430.539999999999,13.0,surf
1357,August,77.0,556.0,19805.689999999995,50.0,surf
1357,July,98.0,660.0,13514.5,36.0,surf
1357,June,80.0,545.0,7956.580000000002,35.0,surf
1357,May,2.0,16.0,1099.78,1.0,surf
1357,October,7.0,52.0,1994.02,4.0,surf
1357,September,75.0,483.0,10072.15,51.0,surf
1358,April,7.0,58.0,1689.01,1.0,surf
1358,August,68.0,528.0,17708.56,4.0,surf
1358,December,4.0,18.0,3106.0000000000005,,surf
1358,July,57.0,369.0,18422.079999999994,3.0,surf
1358,June,57.0,488.0,16931.050000000003,3.0,surf
1358,May,75.0,539.0,18434.99,6.0,surf
1358,November,58.0,445.0,16537.9,4.0,surf
1358,October,64.0,451.0,16913.21,3.0,surf
1358,September,56.0,337.0,18290.430000000004,6.0,surf
1359,April,71.0,505.0,26441.940000000006,,surf
1359,August,60.0,443.0,34256.42,,surf
1359,December,67.0,449.0,32567.14000000001,,surf
1359,February,39.0,266.0,20389.870000000006,,surf
1359,July,62.0,478.0,29317.509999999995,,surf
1359,June,57.0,498.0,22923.939999999995,,surf
1359,March,56.0,480.0,30347.759999999995,,surf
1359,May,72.0,532.0,25211.490000000005,,surf
1359,November,55.0,389.0,27295.550000000003,,surf
1359,October,63.0,433.0,27359.729999999992,,surf
1359,September,52.0,347.0,30392.500000000007,,surf
1360,December,104.0,814.0,24053.57,,surf
1361,August,53.0,354.0,20762.43,40.0,surf
1361,December,53.0,505.0,17396.729999999992,49.0,surf
1361,July,52.0,378.0,10531.35,41.0,surf
1361,June,51.0,410.0,14532.000000000002,42.0,surf
1361,May,,,1519.69,2.0,surf
1361,November,57.0,379.0,20289.989999999998,37.0,surf
1361,October,55.0,418.0,15002.95,41.0,surf
1361,September,47.0,345.0,16787.77,36.0,surf
1362,April,95.0,643.0,12415.19,42.0,surf
1362,August,111.0,660.0,14741.829999999998,71.0,surf
1362,December,90.0,653.0,13833.4,62.0,surf
1362,February,106.0,811.0,10761.199999999999,58.0,surf
1362,January,42.0,292.0,7894.79,21.0,surf
1362,July,128.0,955.0,15172.019999999997,55.0,surf
1362,June,69.0,503.0,18594.87,62.0,surf
1362,March,116.0,788.0,17327.649999999998,59.0,surf
1362,May,88.0,594.0,13929.710000000001,65.0,surf
1362,November,95.0,721.0,13289.269999999999,55.0,surf
1362,October,95.0,659.0,14891.6,69.0,surf
1362,September,86.0,620.0,12764.239999999996,53.0,surf
1363,December,40.0,262.0,18225.669999999995,42.0,ultimate
1363,November,39.0,258.0,16635.669999999995,34.0,ultimate
1363,October,49.0,385.0,16992.86,41.0,ultimate
1363,September,36.0,301.0,10327.619999999997,27.0,ultimate
1364,August,38.0,198.0,9403.85,12.0,surf
1364,December,47.0,354.0,18299.850000000002,20.0,surf
1364,November,57.0,413.0,15198.470000000007,24.0,surf
1364,October,46.0,332.0,16001.049999999997,14.0,surf
1364,September,65.0,446.0,14818.320000000003,22.0,surf
1365,August,161.0,1102.0,6337.420000000001,53.0,surf
1365,December,180.0,1357.0,8219.25,45.0,surf
1365,July,155.0,1082.0,5979.39,52.0,surf
1365,June,36.0,285.0,1021.3299999999999,8.0,surf
1365,November,150.0,1099.0,5833.379999999999,38.0,surf
1365,October,161.0,1227.0,9291.869999999999,36.0,surf
1365,September,144.0,1131.0,6785.66,48.0,surf
1366,August,40.0,273.0,7086.05,7.0,surf
1366,December,94.0,685.0,19840.1,19.0,surf
1366,November,87.0,656.0,18935.66999999999,19.0,surf
1366,October,98.0,651.0,20094.089999999997,12.0,surf
1366,September,96.0,608.0,18379.32,18.0,surf
1367,August,23.0,158.0,19263.99,,surf
1367,December,28.0,195.0,18311.65,,surf
1367,July,9.0,30.0,4797.960000000001,,surf
1367,November,20.0,105.0,17176.250000000007,,surf
1367,October,24.0,195.0,19212.839999999997,,surf
1367,September,20.0,104.0,17124.37,,surf
1368,August,77.0,545.0,15974.84,,ultimate
1368,December,80.0,557.0,19930.15,,ultimate
1368,July,71.0,426.0,15608.750000000002,,ultimate
1368,June,93.0,719.0,18506.739999999998,,ultimate
1368,May,38.0,291.0,8049.06,,ultimate
1368,November,80.0,533.0,20009.53,,ultimate
1368,October,78.0,501.0,15748.129999999997,,ultimate
1368,September,68.0,520.0,16097.129999999996,,ultimate
1369,December,58.0,386.0,36721.64000000001,112.0,surf
1369,November,22.0,156.0,14111.37,40.0,surf
1370,December,93.0,712.0,14854.910000000002,30.0,ultimate
1370,November,100.0,575.0,13425.230000000001,20.0,ultimate
1370,October,87.0,638.0,17783.65,28.0,ultimate
1370,September,61.0,450.0,9120.390000000001,15.0,ultimate
1371,December,61.0,439.0,22576.56,30.0,surf
1371,November,64.0,444.0,17404.329999999994,49.0,surf
1371,October,2.0,6.0,2798.1400000000003,5.0,surf
1372,December,57.0,405.0,18896.609999999997,54.0,surf
1373,December,108.0,726.0,36757.90000000001,76.0,ultimate
1373,November,113.0,827.0,27351.95,66.0,ultimate
1373,October,107.0,785.0,32574.05999999999,75.0,ultimate
1373,September,56.0,397.0,9103.43,27.0,ultimate
1374,April,6.0,28.0,2383.4300000000003,5.0,surf
1374,August,37.0,274.0,37771.04000000001,71.0,surf
1374,December,51.0,272.0,29769.13999999999,83.0,surf
1374,July,52.0,380.0,32782.53999999999,63.0,surf
1374,June,60.0,414.0,35662.920000000006,66.0,surf
1374,May,46.0,389.0,30137.05999999999,67.0,surf
1374,November,41.0,316.0,25042.12,80.0,surf
1374,October,36.0,255.0,30118.560000000005,80.0,surf
1374,September,49.0,280.0,21867.590000000004,61.0,surf
1375,December,36.0,276.0,13623.69,81.0,surf
1376,December,66.0,551.0,16708.54,9.0,ultimate
1376,November,64.0,477.0,19320.3,13.0,ultimate
1377,August,75.0,476.0,26388.179999999997,6.0,surf
1377,December,62.0,364.0,23570.07,1.0,surf
1377,July,30.0,156.0,7818.3099999999995,3.0,surf
1377,November,54.0,336.0,21815.050000000007,2.0,surf
1377,October,71.0,579.0,18502.160000000003,6.0,surf
1377,September,62.0,454.0,21217.579999999994,,surf
1379,December,144.0,1103.0,70931.59,126.0,surf
1379,November,36.0,259.0,17772.299999999996,28.0,surf
1380,December,84.0,573.0,23857.530000000006,42.0,ultimate
1380,November,61.0,421.0,18413.870000000003,67.0,ultimate
1380,October,77.0,535.0,19458.390000000007,53.0,ultimate
1380,September,59.0,402.0,15455.840000000002,48.0,ultimate
1381,December,69.0,514.0,21430.02,157.0,surf
1381,November,58.0,472.0,23676.26,180.0,surf
1381,October,61.0,502.0,25191.23,224.0,surf
1381,September,24.0,179.0,11830.35,63.0,surf
1382,August,182.0,1292.0,12711.720000000001,53.0,ultimate
1382,December,170.0,1295.0,10969.81,52.0,ultimate
1382,July,163.0,1095.0,13018.419999999996,52.0,ultimate
1382,June,44.0,343.0,2652.67,14.0,ultimate
1382,November,150.0,1111.0,10000.14,66.0,ultimate
1382,October,145.0,1014.0,13547.0,50.0,ultimate
1382,September,160.0,1232.0,17098.71,49.0,ultimate
1383,December,73.0,460.0,24238.73,48.0,ultimate
1383,November,75.0,534.0,19636.229999999996,40.0,ultimate
1383,October,56.0,248.0,12730.129999999997,31.0,ultimate
1384,August,35.0,232.0,19284.27,92.0,ultimate
1384,December,30.0,226.0,22372.06999999999,93.0,ultimate
1384,July,36.0,216.0,25450.12999999999,98.0,ultimate
1384,June,27.0,182.0,15320.450000000003,59.0,ultimate
1384,November,35.0,200.0,18786.93,73.0,ultimate
1384,October,43.0,369.0,25108.7,83.0,ultimate
1384,September,31.0,245.0,17950.089999999997,72.0,ultimate
1385,April,78.0,620.0,11963.560000000001,36.0,surf
1385,August,54.0,298.0,15329.760000000004,36.0,surf
1385,December,76.0,563.0,16602.790000000005,43.0,surf
1385,July,70.0,494.0,17677.379999999997,55.0,surf
1385,June,69.0,546.0,12958.42,28.0,surf
1385,March,12.0,75.0,1995.36,4.0,surf
1385,May,68.0,547.0,15323.259999999995,38.0,surf
1385,November,53.0,347.0,20535.2,38.0,surf
1385,October,65.0,481.0,16258.099999999999,43.0,surf
1385,September,65.0,416.0,17843.89,29.0,surf
1386,December,52.0,271.0,21874.710000000003,28.0,surf
1386,November,36.0,236.0,6493.44,12.0,surf
1387,August,47.0,383.0,15048.750000000002,15.0,surf
1387,December,63.0,466.0,20847.72,17.0,surf
1387,November,81.0,654.0,18819.49,13.0,surf
1387,October,71.0,510.0,20679.389999999992,17.0,surf
1387,September,63.0,513.0,22529.029999999995,18.0,surf
1388,December,47.0,302.0,13262.789999999995,98.0,ultimate
1389,August,62.0,383.0,18462.47,,ultimate
1389,December,77.0,564.0,16853.230000000003,,ultimate
1389,July,78.0,492.0,17489.45,,ultimate
1389,June,75.0,597.0,22296.51000000001,,ultimate
1389,May,60.0,417.0,13713.869999999995,,ultimate
1389,November,68.0,396.0,20495.559999999998,,ultimate
1389,October,69.0,511.0,20259.49,,ultimate
1389,September,62.0,462.0,22814.89000000001,,ultimate
1390,April,52.0,365.0,13907.61,,ultimate
1390,August,80.0,504.0,17407.84,,ultimate
1390,December,88.0,649.0,15801.779999999999,,ultimate
1390,July,97.0,726.0,11529.56,,ultimate
1390,June,80.0,553.0,12529.759999999998,,ultimate
1390,May,93.0,652.0,16499.789999999997,,ultimate
1390,November,92.0,609.0,12933.060000000001,,ultimate
1390,October,92.0,669.0,13239.179999999997,,ultimate
1390,September,91.0,692.0,11261.67,,ultimate
1391,December,63.0,431.0,17510.469999999998,32.0,ultimate
1391,November,70.0,619.0,17904.5,34.0,ultimate
1391,October,90.0,666.0,16096.48,31.0,ultimate
1391,September,51.0,392.0,9530.32,24.0,ultimate
1392,August,46.0,341.0,22008.119999999995,62.0,surf
1392,December,40.0,323.0,16661.750000000004,62.0,surf
1392,July,27.0,203.0,9697.18,31.0,surf
1392,November,55.0,362.0,19132.039999999994,60.0,surf
1392,October,39.0,326.0,25307.309999999994,53.0,surf
1392,September,33.0,191.0,24137.689999999995,50.0,surf
1393,December,126.0,888.0,14164.82,32.0,surf
1393,November,110.0,860.0,10050.309999999998,32.0,surf
1393,October,9.0,71.0,,4.0,surf
1394,December,65.0,449.0,16636.929999999997,23.0,surf
1394,November,43.0,239.0,12997.54,32.0,surf
1394,October,60.0,367.0,18905.479999999996,20.0,surf
1394,September,12.0,110.0,4360.679999999999,5.0,surf
1395,December,34.0,263.0,11144.269999999995,25.0,ultimate
1396,August,40.0,252.0,13025.09,18.0,surf
1396,November,44.0,279.0,15794.750000000002,27.0,surf
1396,October,47.0,299.0,18479.3,39.0,surf
1396,September,40.0,307.0,24897.16999999999,39.0,surf
1397,August,115.0,800.0,21243.819999999996,,surf
1397,December,127.0,945.0,23848.13,,surf
1397,July,121.0,945.0,24072.189999999995,,surf
1397,June,107.0,802.0,17000.58,,surf
1397,November,98.0,623.0,17428.529999999995,,surf
1397,October,105.0,808.0,24908.54,,surf
1397,September,114.0,830.0,21465.829999999998,,surf
1398,December,67.0,444.0,16227.8,42.0,surf
1398,November,52.0,348.0,13481.019999999999,37.0,surf
1398,October,11.0,58.0,4998.26,17.0,surf
1399,August,44.0,363.0,22919.129999999997,27.0,surf
1399,December,47.0,267.0,28885.109999999997,24.0,surf
1399,July,42.0,300.0,22739.039999999997,25.0,surf
1399,June,31.0,253.0,15479.97,10.0,surf
1399,November,39.0,294.0,18687.88,29.0,surf
1399,October,43.0,290.0,24639.040000000005,23.0,surf
1399,September,40.0,303.0,20994.26,23.0,surf
1400,April,69.0,484.0,14425.98,,surf
1400,August,65.0,529.0,10996.300000000001,,surf
1400,December,81.0,528.0,21871.59,,surf
1400,July,60.0,388.0,20903.97,,surf
1400,June,69.0,472.0,14502.509999999998,,surf
1400,March,57.0,347.0,13665.490000000003,,surf
1400,May,69.0,506.0,16761.24,,surf
1400,November,78.0,581.0,11720.510000000004,,surf
1400,October,84.0,576.0,17794.550000000003,,surf
1400,September,72.0,601.0,14336.669999999998,,surf
1401,August,10.0,77.0,630.23,13.0,ultimate
1401,December,97.0,635.0,8407.640000000001,69.0,ultimate
1401,November,107.0,685.0,8047.609999999999,53.0,ultimate
1401,October,83.0,466.0,13073.549999999997,43.0,ultimate
1401,September,90.0,647.0,6082.25,55.0,ultimate
1402,December,56.0,398.0,15993.800000000003,,surf
1402,November,44.0,314.0,13822.9,,surf
1402,October,45.0,314.0,17302.54,,surf
1402,September,27.0,156.0,8980.360000000002,,surf
1403,April,26.0,189.0,25723.230000000003,,ultimate
1403,August,33.0,251.0,22856.59,,ultimate
1403,December,33.0,231.0,23064.460000000003,,ultimate
1403,July,17.0,134.0,18276.48,,ultimate
1403,June,42.0,260.0,19777.2,,ultimate
1403,March,15.0,69.0,9018.119999999999,,ultimate
1403,May,29.0,240.0,27824.839999999997,,ultimate
1403,November,35.0,220.0,25027.779999999995,,ultimate
1403,October,23.0,208.0,31103.88,,ultimate
1403,September,27.0,216.0,35206.68,,ultimate
1404,August,67.0,473.0,21217.649999999998,8.0,surf
1404,December,81.0,553.0,21426.669999999995,13.0,surf
1404,November,81.0,590.0,13897.07,12.0,surf
1404,October,103.0,668.0,23884.220000000005,16.0,surf
1404,September,78.0,626.0,17431.959999999995,11.0,surf
1405,August,22.0,119.0,22922.889999999992,68.0,ultimate
1405,December,21.0,143.0,13959.069999999996,68.0,ultimate
1405,July,23.0,185.0,15911.349999999997,59.0,ultimate
1405,June,14.0,101.0,5066.429999999999,24.0,ultimate
1405,November,24.0,165.0,20133.350000000002,76.0,ultimate
1405,October,30.0,185.0,18971.88,78.0,ultimate
1405,September,24.0,166.0,17472.550000000003,61.0,ultimate
1406,April,52.0,358.0,19192.36,,surf
1406,August,61.0,425.0,25606.57999999999,,surf
1406,December,68.0,396.0,23704.959999999995,,surf
1406,July,59.0,428.0,18499.22000000001,,surf
1406,June,48.0,404.0,17191.120000000003,,surf
1406,March,5.0,35.0,1287.32,,surf
1406,May,58.0,333.0,13835.110000000002,,surf
1406,November,70.0,449.0,22737.980000000003,,surf
1406,October,59.0,453.0,17894.790000000005,,surf
1406,September,60.0,470.0,19152.719999999998,,surf
1407,December,35.0,200.0,19168.68999999999,51.0,ultimate
1407,November,2.0,0.0,290.06,1.0,ultimate
1408,April,62.0,424.0,13563.2,34.0,surf
1408,August,63.0,386.0,17535.93,49.0,surf
1408,December,66.0,486.0,14509.980000000001,32.0,surf
1408,February,53.0,443.0,11828.25,29.0,surf
1408,July,73.0,522.0,13941.88,44.0,surf
1408,June,54.0,402.0,17065.780000000002,49.0,surf
1408,March,73.0,526.0,17239.51,36.0,surf
1408,May,64.0,453.0,12856.419999999998,32.0,surf
1408,November,73.0,401.0,14361.370000000004,37.0,surf
1408,October,69.0,558.0,14609.46,42.0,surf
1408,September,54.0,434.0,16432.86,45.0,surf
1409,December,46.0,327.0,17510.940000000002,21.0,ultimate
1409,November,46.0,269.0,23534.62000000001,29.0,ultimate
1409,October,46.0,301.0,11856.730000000001,27.0,ultimate
1410,December,89.0,591.0,16557.760000000002,16.0,surf
1410,November,68.0,408.0,20312.229999999996,11.0,surf
1410,October,59.0,446.0,17462.01,10.0,surf
1411,August,39.0,255.0,8987.550000000001,,surf
1411,December,74.0,554.0,9805.599999999999,,surf
1411,November,56.0,414.0,11204.05,,surf
1411,October,73.0,502.0,10207.16,,surf
1411,September,65.0,415.0,14876.910000000002,,surf
1412,August,140.0,922.0,14893.45,54.0,ultimate
1412,December,149.0,972.0,14528.81,59.0,ultimate
1412,July,166.0,1188.0,21997.129999999994,52.0,ultimate
1412,June,61.0,399.0,7606.549999999999,19.0,ultimate
1412,November,124.0,955.0,12671.77,57.0,ultimate
1412,October,142.0,1020.0,17355.5,47.0,ultimate
1412,September,163.0,1173.0,15484.959999999997,48.0,ultimate
1413,December,41.0,335.0,14370.949999999999,30.0,surf
1414,August,2.0,4.0,962.46,,surf
1414,December,65.0,451.0,30361.90999999999,54.0,surf
1414,November,57.0,288.0,26856.130000000005,38.0,surf
1414,October,67.0,546.0,25002.879999999994,70.0,surf
1414,September,59.0,458.0,25017.630000000005,63.0,surf
1415,August,66.0,443.0,20240.429999999997,,surf
1415,December,70.0,492.0,20537.109999999997,,surf
1415,July,65.0,587.0,17650.66,,surf
1415,November,76.0,533.0,23371.04,,surf
1415,October,75.0,549.0,17408.010000000002,,surf
1415,September,74.0,415.0,20991.88999999999,,surf
1416,December,49.0,398.0,35061.14,49.0,surf
1416,November,49.0,391.0,16217.489999999998,42.0,surf
1416,October,50.0,362.0,16622.87,33.0,surf
1417,August,97.0,713.0,18795.230000000003,12.0,ultimate
1417,December,94.0,627.0,21970.570000000007,10.0,ultimate
1417,July,96.0,647.0,26281.779999999995,9.0,ultimate
1417,June,23.0,213.0,3706.69,4.0,ultimate
1417,November,100.0,788.0,21094.99,5.0,ultimate
1417,October,99.0,673.0,24777.030000000006,11.0,ultimate
1417,September,81.0,573.0,14865.819999999996,7.0,ultimate
1418,August,8.0,95.0,9019.289999999999,,surf
1418,December,42.0,327.0,41924.68999999999,,surf
1418,November,37.0,233.0,36259.39000000001,,surf
1418,October,38.0,237.0,33917.73,,surf
1418,September,35.0,241.0,33259.15,,surf
1419,December,117.0,835.0,19306.890000000007,144.0,surf
1419,November,37.0,204.0,5569.259999999999,68.0,surf
1420,August,49.0,424.0,18042.589999999997,2.0,ultimate
1420,December,48.0,321.0,20157.010000000002,3.0,ultimate
1420,July,5.0,44.0,1031.01,,ultimate
1420,November,37.0,291.0,17392.769999999997,2.0,ultimate
1420,October,49.0,326.0,15789.949999999999,2.0,ultimate
1420,September,40.0,328.0,14852.429999999995,3.0,ultimate
1421,December,60.0,413.0,19285.77,87.0,surf
1421,November,72.0,448.0,16629.12,67.0,surf
1421,October,21.0,126.0,7633.58,26.0,surf
1422,December,51.0,329.0,12941.34,30.0,ultimate
1422,November,58.0,383.0,14623.259999999998,28.0,ultimate
1422,October,23.0,164.0,8955.199999999999,8.0,ultimate
1423,November,9.0,56.0,1414.13,4.0,surf
1423,October,30.0,184.0,10311.59,22.0,surf
1424,December,105.0,789.0,30371.779999999995,88.0,ultimate
1424,November,7.0,23.0,3940.5,16.0,ultimate
1425,December,39.0,246.0,18001.219999999994,28.0,surf
1425,November,33.0,193.0,23576.4,14.0,surf
1425,October,35.0,257.0,18265.6,11.0,surf
1425,September,11.0,84.0,8236.64,5.0,surf
1426,December,82.0,614.0,28124.62,,ultimate
1426,November,38.0,306.0,13282.26,,ultimate
1427,August,44.0,339.0,14158.550000000003,,ultimate
1427,December,52.0,385.0,7606.0199999999995,,ultimate
1427,July,47.0,311.0,10185.72,,ultimate
1427,June,40.0,303.0,12372.5,,ultimate
1427,May,39.0,262.0,3175.3,,ultimate
1427,November,42.0,378.0,5908.5,,ultimate
1427,October,38.0,229.0,12636.609999999997,,ultimate
1427,September,42.0,341.0,6806.49,,ultimate
1428,December,85.0,650.0,20189.02,28.0,surf
1428,November,86.0,620.0,17051.28,28.0,surf
1428,October,29.0,225.0,2875.7200000000003,7.0,surf
1429,December,21.0,130.0,6770.01,17.0,surf
1430,December,73.0,576.0,21955.85,32.0,surf
1431,December,99.0,670.0,23992.000000000007,39.0,surf
1431,November,79.0,433.0,22610.4,31.0,surf
1431,October,2.0,19.0,1761.48,2.0,surf
1432,December,81.0,510.0,17531.859999999997,6.0,ultimate
1432,November,102.0,718.0,18158.84,13.0,ultimate
1432,October,96.0,655.0,8402.19,8.0,ultimate
1433,December,97.0,706.0,26039.840000000007,125.0,ultimate
1433,November,86.0,591.0,24238.679999999997,123.0,ultimate
1433,October,77.0,556.0,29147.48,127.0,ultimate
1433,September,28.0,182.0,8261.570000000002,45.0,ultimate
1434,April,58.0,386.0,11664.64,46.0,surf
1434,August,59.0,369.0,15150.660000000003,48.0,surf
1434,December,58.0,410.0,17611.429999999997,61.0,surf
1434,July,74.0,514.0,13130.24,48.0,surf
1434,June,73.0,498.0,14515.059999999996,49.0,surf
1434,March,52.0,350.0,16012.380000000001,45.0,surf
1434,May,74.0,473.0,9306.309999999998,48.0,surf
1434,November,71.0,520.0,14944.820000000002,41.0,surf
1434,October,60.0,466.0,12090.000000000002,46.0,surf
1434,September,74.0,451.0,15125.960000000003,50.0,surf
1435,December,40.0,331.0,26193.97,150.0,ultimate
1435,November,25.0,163.0,33786.70999999999,125.0,ultimate
1435,October,37.0,301.0,28334.270000000004,128.0,ultimate
1435,September,10.0,81.0,18291.430000000008,69.0,ultimate
1436,August,15.0,111.0,3598.7099999999996,,ultimate
1436,December,61.0,478.0,16480.679999999997,,ultimate
1436,November,78.0,552.0,15578.379999999997,,ultimate
1436,October,67.0,470.0,16018.679999999998,,ultimate
1436,September,80.0,656.0,20272.200000000004,,ultimate
1437,December,109.0,744.0,19789.64,,surf
1437,November,60.0,467.0,15189.989999999998,,surf
1438,December,55.0,370.0,21041.52,55.0,surf
1438,November,42.0,279.0,18409.59,44.0,surf
1438,October,70.0,485.0,17741.659999999996,53.0,surf
1438,September,13.0,76.0,6473.38,20.0,surf
1439,August,53.0,351.0,12147.63,70.0,surf
1439,December,34.0,237.0,21830.619999999995,61.0,surf
1439,July,45.0,309.0,20221.490000000005,59.0,surf
1439,June,46.0,399.0,17482.93,69.0,surf
1439,May,46.0,295.0,13808.460000000001,55.0,surf
1439,November,46.0,345.0,13855.92,70.0,surf
1439,October,40.0,312.0,17702.600000000002,77.0,surf
1439,September,42.0,300.0,12222.240000000003,67.0,surf
1440,August,89.0,698.0,21716.59,40.0,surf
1440,December,84.0,618.0,14961.929999999998,38.0,surf
1440,July,87.0,676.0,17157.739999999998,36.0,surf
1440,June,87.0,714.0,18571.69,38.0,surf
1440,May,3.0,19.0,2310.58,2.0,surf
1440,November,103.0,787.0,15026.329999999998,36.0,surf
1440,October,83.0,562.0,19872.95,39.0,surf
1440,September,96.0,699.0,23276.3,43.0,surf
1441,December,139.0,987.0,28844.550000000003,15.0,ultimate
1441,November,43.0,345.0,8406.23,7.0,ultimate
1442,December,40.0,236.0,14448.259999999998,65.0,ultimate
1443,December,109.0,772.0,27578.4,19.0,surf
1443,November,23.0,187.0,12661.380000000001,5.0,surf
1444,August,19.0,114.0,11984.289999999995,46.0,surf
1444,December,25.0,189.0,18972.2,53.0,surf
1444,November,22.0,163.0,22308.929999999993,49.0,surf
1444,October,32.0,228.0,24813.96,54.0,surf
1444,September,17.0,177.0,16978.89,53.0,surf
1445,April,59.0,409.0,10811.11,11.0,ultimate
1445,August,60.0,406.0,14180.120000000004,16.0,ultimate
1445,July,52.0,439.0,10826.199999999999,20.0,ultimate
1445,June,65.0,528.0,14805.7,11.0,ultimate
1445,March,36.0,232.0,5096.669999999999,9.0,ultimate
1445,May,41.0,245.0,16434.59,15.0,ultimate
1445,September,41.0,263.0,7597.989999999999,2.0,ultimate
1446,December,55.0,448.0,19804.02,25.0,surf
1446,November,60.0,413.0,19006.170000000002,21.0,surf
1446,October,45.0,330.0,23951.43,18.0,surf
1446,September,36.0,231.0,12604.439999999999,12.0,surf
1447,December,85.0,592.0,37464.80999999998,71.0,surf
1447,November,69.0,482.0,40217.219999999994,68.0,surf
1447,October,20.0,174.0,6043.8,17.0,surf
1448,December,35.0,228.0,12864.800000000003,59.0,surf
1448,November,36.0,238.0,12481.52,55.0,surf
1448,October,18.0,141.0,7920.65,19.0,surf
1449,December,31.0,210.0,24200.949999999997,,surf
1449,November,39.0,291.0,15827.64,,surf
1449,October,38.0,368.0,19011.77999999999,,surf
1450,December,94.0,688.0,17492.239999999998,82.0,ultimate
